,x,y,year,topic,category,authors
760,4.986228,1.6344382,2025,Director social networks and audit fees: A path analysis approach,Interdisciplinary / Critical,"Anila Kiran, Arpine Maghakyan"
761,7.093923,2.9984293,2025,Media Spotlight and Auditor Distraction: The Hidden Costs of Negative Exposure,Interdisciplinary / Critical,"Stavriana Hadjigavriel, Mert Erinc"
762,5.392352,2.617921,2025,Audit Firm Revenue Composition and Audit Quality—Evidence from Europe,Interdisciplinary / Critical,"Sven Hörner, Lena Riedl"
763,5.8081574,2.5368712,2025,Cultivating Auditors Who Are More Committed to and Better at Ensuring Audit Quality,Auditing,"Jasmijn Bol, Isabella Grabner, Katlijn Haesebrouck, Mark Peecher"
764,5.499457,7.791936,2025,Whatthebraziliansauditorsthinkaboutofthemotivationsforthepracticeofaccountingfraudinorganizations?,Auditing,"Caroline Orth, Mariana Bonotto, Giuliana Soccol Ferreira, Vitória Tavares DellaValentina"
765,6.895294,2.3096275,2025,"Data Analytics Adoption in Auditing: The Roles of Experience, Mindset, Training, and Risk Factor Awareness",Auditing,"Zheng Leitter, Christian Peters"
766,5.999881,2.5770028,2025,Does Auditor Communication Matter? The Role of Knowledge Compatibility,Auditing,Hoang Nhan Ha
767,6.2584853,3.0260172,2025,Peer Effects on Choice of Auditor Reputation: Evidence from Quasi-experiments,Auditing,"Simon Fung, Xiaoran Cao"
768,3.3428156,7.07818,2025,A Narcissist’s Dilemma: How Narcissistic CEOs Navigate ESG Assurance,Auditing,"Xin Li, Zixuan (Lina) Li, Charl DeVilliers"
769,5.793642,2.254463,2025,Audit Efforts and Client Companies’ Operational Efficiency,Auditing,"Jae Bum Kim, Ho-Young Lee, InkyungYoon"
770,6.5477076,2.691963,2025,Audit Hours and Internal Monitoring: Oversight of Reports on Questionable Acts and Networks,Auditing,"Tatiana Mazza, Pier Luigi Marchini, Veronica Tibiletti, Alice Medioli"
771,6.17102,2.7200577,2025,Unveiling the Hidden Forces: How Social Capital Shapes Critical Audit Matters,Auditing,"Junjia Chenn, Zixuan (Lina) Li"
772,6.4511538,2.7240531,2025,Remote Audits and Professional Skepticism: An Exploratory Study,Auditing,Prince Teye
773,6.517816,2.9029672,2025,The Relative Importance of the Subcomponents of Trait Professional Skepticism in Audit Judgment and Decisions,Auditing,"Natalia Mintchik, W. Robert Knechel, Melonie Hall"
774,5.8306093,2.7596235,2025,Do Female Auditors Benefit from the Audit Firm Expansion? The Evidence from Chinese Audit Market Consolidation,Financial Reporting,Yaqiong Zhou
775,4.842559,8.653573,2025,The impact of climate change-related reputation risk on audit fees,Auditing,"Karel Hrazdil, Jiyuan Li, Ray Zhang"
776,6.122423,2.128647,2025,Does Audit Partner-Client Proximity Enhance Audit Efficiency? Evidence from COVID-19 Lockdowns,Auditing,"Naman Desai, Gopal Krishnan, Purohit Siddharth"
777,5.5526457,3.7097738,2025,The effect of sharing IPO auditor with listed affiliates on IPO audit quality and IPO underpricing: Evidence from audit firm and partner levels,Auditing,"Phyllis Lai Lan Mo, Yingwen Guo, Weiyin Zhang"
778,5.526441,5.103098,2025,"IPOs, Internal and Disclosure Control Quality, and Financial Reporting Quality",Financial Reporting,Al Ghosh
779,5.485609,2.3272626,2025,The Effect of Deadline Imposed Time Pressure on Audit Quality: Further Support for the Need for Standard Setters to Restore Audit Fieldwork Completion Informat,Auditing,"James Hansen, Timothy Seidel"
780,5.480276,3.6877906,2025,Economic Consequences of Shortening Audit and Professional Engagement Period: Evidence from IPO Underpricing,Auditing,"C. S. Agnes Cheng, Ben Wang, Qiang Wu"
781,5.496963,2.375892,2025,Audit Staff Hiring Delays,Auditing,"Joanna Golden, Xiaotao Liu"
782,5.2126307,2.2830772,2025,Organizational Form and Audit Pricing,Auditing,"Hajar El Mouttaqui, Feras Salama"
783,4.6787257,8.475853,2025,Environmental risks in the spotlight: How auditor and company characteristics shape Key Audit Matters in sensitive industries,Auditing,"Viviana Narvaez Castillo, Maria A. Garcia-Benau, Nicolas Gambetta, Laura Sierra Garcia"
784,5.8246584,2.7361257,2025,3. Auditors’ Strategic Career Choices: Evidence from the Wuyang Bond Case in China,Auditing,"Huimin Chen, Tingting He, Qiliang Liu, Qiang Wu"
785,3.3421376,9.192665,2025,4. Internal Audit and Sustainability: Unveiling Research Trends Through Bibliometric Analysis,Auditing,"Rosalinda Santonastaso, Riccardo Macchioni, Clelia Fiondella, Claudia Zagaria"
786,7.203542,2.3743677,2025,5. The disclosure and consequences of the key audit matters in Japan,Auditing,"Hikaru Mitsuhashi, Yiuwai Wong"
787,6.3082085,2.2593095,2025,1. Do Signing Audit Partners matter? Evidence from Sudden Hospitalization Events,Auditing,"Bjørn Jørgensen, Morten Nicklas Bigler Seitz"
788,6.109804,2.2422762,2025,2. Managing an Audit Partner’s Workload and Client Allocation: A Qualitative Study,Auditing,"Ruiqiong Zhang, Simon Dekeyser, Eddy Cardinael"
789,5.2699203,2.3716426,2025,1. Inter-office competition and audit pricing decision: An analysis of the UK private client segment,Auditing,"Mara Cameran, Domenico Campa, Mario Daniele"
790,4.4581733,2.707963,2025,2. Do Auditors Price CEO Personal Tax Incentives?,Auditing,"Seraina Anagnostopoulou, Georgios Loukopoulos, Panagiotis Loukopoulos"
791,5.9578757,2.0566742,2025,3. COVID-19 Store Closures and Audit Fees,Auditing,"JungYeun (June) Kim, Yuxiang Zheng, Nan Zhou"
792,7.3077226,2.2589896,2025,"1. Grammatical Errors, Financial Reporting Quality and Audit Engagement Risk",Auditing,"Blake Canziani, Gabriel Pundrich, Jacquelyn Gillette"
793,6.26243,2.3051462,2025,2. Daring to Audit: A New Measurement and Implication of Audit Partner Risk-Taking,Auditing,"Ye Wang, Raj Mashruwala, Wenye Tang"
794,6.236456,2.36031,2025,Audit Partner Professional Skepticism and Accounting Estimates: An Examination of Variation Within a Partner/Client Relationship,Auditing,"Pauline Wu, Yadav Gopalan, Andrew Imdieke, Joe Schroeder, Sarah Stuber"
795,6.995447,2.5109127,2025,Guiding the spotlight: The attention-directing role of Key Audit Matters,Auditing,"Florian Eugster, Andreas Seebeck, Yi Zhang"
796,6.5355816,2.8611474,2025,A longitudinal examination of professional skepticism in individual auditors,Auditing,"Scott Vandervelde, Laura Feustel, Julie Persellin, Erin Hamilton"
797,5.7400355,2.8366294,2025,Does audit quality reduce the impact of investor sentiment on stock returns? Evidence from the Chinese institutional context,Auditing,"Fabrizio Di Meo, Su-Ping Liu"
798,4.895196,8.601151,2025,Auditors Climate-Related Risk Disclosures: Evidence from Key Audit Matters,Auditing,"Alexander Grommes, Max Goettsche, Florian Habermann, Stephan Küster, Tobias Steindl"
799,7.270371,7.2774096,2025,Bridging differences in cyber risk assessment by cyber security managers and internal auditors through boundary work,Auditing,"Sergeja Slapničar, Tina Vuko, Marko Čular, Matej Drašček"
800,5.889259,2.5652707,2025,Treading lightly: A model for audit firm expansion into new audit spaces,Auditing,"Erica Pimentel, Melissa Fortin, Luminita Enache, Zhongwei Huang, Rucsandra Moldovan"
801,6.5203032,2.7415395,2025,A field experiment with audit intermediaries,Auditing,"Jeroen Van Raak, Jan Bouwens, Sanne Gaspersz, Sanne Van Duin"
802,5.695695,2.442716,2025,The Spillover of Big Four Auditors to Non-Big Four Audited Clients: The Role of Interlocked Audit Committee Members,Scientific Program,"Guoling Bu, Jun Chen, Wang Dong, Bin Ke"
803,5.9628515,2.9235733,2025,What do Investors Say on Auditors? Evidence from Voting Rationale Disclosure on Auditor Ratification,Scientific Program,"Xiaochi Ge, Zilu Shan"
804,5.3894005,2.744581,2025,Painted With the Same Brush? Audit Consequences of Allied Firms’ Financial Misconduct,Scientific Program,Claudio Ferrantino
805,5.106352,2.3517964,2025,Audit Fees in Private Firms: The Role of External Accountants,Audit,"Henrik Hoglund, Dennis Sundvik, Even Fallan"
806,5.2485642,2.520208,2025,Voluntary audit and future survival: Evidence from private micro firms in Sweden,Audit,"Marita Blomkvist, Jan Marton, Emmeli Runesson, Niuosha Samani"
807,5.4785604,2.7552495,2025,"Audit Firm Geographic Dispersion, Audit Office Changes, and Financial Reporting Quality",Audit,Maysam Ayoub
808,5.4869123,2.4972498,2025,"Audit partner industry Specialization, Diversity, or Both? Evidence from Finnish Private companies",Audit,Jenni Jääskö
809,3.2993784,9.178296,2025,Sustainability Beyond Earth: Auditors’ Opportunities and Challenges in the Emerging Space Economy,Audit,"Vlad-Andrei Porumb, Ion Anghel, Liliana Ionescu-Feleagă, Sînziana-Maria Rindasu, Oana Stoica"
810,4.5791297,4.8304343,2025,Debt Concentration and Going Concern Opinions,Audit,"Hakjoon Song, Nathan Berglund, Yeqin Zeng"
811,6.778903,4.605433,2025,Auditing the Going Concern Assumption: Between Uncertainty and Imagination,Audit,"Sameh Amer, Anna Samsonova-Taddei, Omiros Georgiou"
812,6.733895,4.9604297,2025,Do Analysts’ Earnings and Cash Flow Forecasts Enhance the Accuracy of Auditors’ Going-Concern Opinions?,Audit,"Yi-Hung Lin, Ting-Chiao Huang"
813,4.895761,8.729876,2025,Key Audit Matters in Climate Risk Reporting: Enhancing Assurance and Regulatory Compliance,Financial Reporting,"Tra Tham, Othmar Lehner, Kim Ittonen"
814,4.7279906,8.5091,2025,Flying semi-blind: an empirical study on auditors’ effort in auditing climate risks,Auditing,"Ruby Brownen-Trinh, Zilu Shan, Giovanna Michelon"
815,3.3767705,9.284845,2025,The Impact of Mandatory Assurance on Sustainability Assurance Practices,Auditing,"Ulrike Thürheimer, Shan Zhou, Roger Simnett, Yitang (Jenny) Yang"
816,4.6816845,2.6066613,2025,Auditors as Tax Enforcers? Mandatory Internal Control Audits and Corporate Tax Avoidance,Auditing,"Charlene Chen, Xiao Liang, Joerg-Markus Hitz"
817,4.695374,2.579081,2025,Auditor-Affiliated Tax Employees: Hiring Tax Professionals from the External Audit Firm,Taxation,Iliyas Yusoff
818,3.1242754,7.5841165,2025,Market reception and strategic implication of mandatory ESG assurance: impact on competitive advantage,Auditing,Zelalem Abay
819,5.1061945,2.8479798,2025,The impact of technology adoption on audit strength: the moderation role of firms’ ethical behaviour,Auditing,"Amir Allam, Mahmoud Elmarzouky, Ahmed Yamen, Mostafa Hussien"
820,6.3744826,2.9574568,2025,Reputation Matters: Public Perception of Audit and Job Entries,Auditing,"Janik Ole Wecks, Johannes Voshaar, Jochen Zimmermann"
821,5.7698417,6.3517876,2025,The Effects of SEC Tax-Related Comment Letters on the Informativeness of Unrecognised Tax Benefits for Future Tax Cash Flows,Taxation,"Yuan (Helen) Ping, Hai Wu, Xiu-Ye Zhang, Sonali Walpola"
822,4.2015433,3.3622828,2025,The Association between Income Tax Expense Smoothing and Earnings Quality,Taxation,"Chia-Wei Chin, Min-Jeng Shiue, Ian Wang, Shu-Ling Yeh"
823,4.366312,5.673266,2025,Managers’ decision-making in financial reporting and tax aggressiveness: From the perspective of goodwill impairment,Taxation,"Hussein Warsame, Wenyu Zhou"
824,3.473624,3.0329256,2025,Corporate Tax Strategies in the Transition to Net Zero: Global Evidence,Taxation,"Mukesh Garg, Christofer Adrian, Cameron Truong, Janto Haman, Zhilin Xue"
825,3.8491886,3.0803754,2025,Tax avoidance implications of employment protection: Evidence from the Italian ‘Jobs Act’,Taxation,"Anna Alexander, Luca Menicacci, Francesco Ambrosini"
826,3.8921702,3.1917348,2025,Digitalization and Tax Control Frameworks,Taxation,"Christian Renelt, Daniel Dallhammer"
827,4.6710267,2.678047,2025,Bridging the Gap: The Critical Role of Corporate Governance and Audit Determinants in Tax Compliance,Taxation,"Annukka Jokipii, Elina Haapamäki, Johanna Miettinen, Alem Luoma, Tomi Martikainen"
828,3.5261889,3.309174,2025,"R&D investment deductions, tax credits and the binary choice approach",Taxation,"Erik Gjymshana, Annelies Roggeman, Isabelle Verleyen"
829,3.4613533,3.0532246,2025,The Productivity Paradox of Corporate Taxation: A Nonlinear Tale of Growth and Constraints,Taxation,Hang Nguyen
830,3.3368073,3.2341993,2025,Having Your Cake and Eating it Too: Do Innovation Tax Incentives Increase Both the Quantity and Efficiency of Innovation?,Taxation,"Arthur Stenzel, Nathan Goldman, Stephen Lusch"
831,0.8432987,5.152512,2025,How to Design and Employ Specialized Large Language Models for Accounting Research: The example of TaxBERT,Taxation,"Marius Weiß, Andreas Seebeck, Lukas Schmidt, Frank Hechtner"
832,3.5810342,3.0358665,2025,Tax Loss Offsetting and Changing Ownership—Do Tax Effects or Sunk Costs Matter?,Taxation,
833,3.500151,3.071908,2025,Assessing the Impacts of Robot Taxation: Investment of South Korean Firms,Financial Reporting,"Svea Holtmann, Anna-Sophie Braun, Reinald Koch, Dominika Langenmayr, Jae Cho"
834,5.312818,2.116797,2025,Does tax haven activity affect audit fees?,Taxation,"Benedikt Sieghartsleitner, Silke Rünger"
835,3.0130835,4.001017,2025,The impact of centralization of tax collection authority on accounting choices: Evidence from tax collection authority reform in China,Taxation,"Weina Zhao, Xiaolin Xue, Xiaoyue Song, Junrui Zhang"
836,3.5360613,3.369611,2025,Navigating Fiscal Policy: The Dynamics of Income Shifting in the Oil and Gas Industry,Taxation,"Cinthia Valle Ruiz, Christof Beuselinck, Raúl Barroso"
837,4.441992,5.2071924,2025,"An Analysis of the Effectiveness, Corporate Behavior and Consequences of Interest Limitation Rules",Taxation,"Robert Faff, Anna Leszczylowska, Aleksander Łożykowski"
838,5.046308,4.989839,2025,(Un)Intended Consequences of Earnings Stripping Rules,Taxation,"Lisa De Simone, Henning Giese, Reinald Koch, Christoph Rehrl"
839,4.5083594,5.246267,2025,The real effects of interest limitation rules: Evidence from M&A investments,Taxation,"Eliezer Fich, Lisa Hillmann, Johanna Kling, Barbara Stage"
840,3.4250395,3.0197012,2025,The Relationship Between State Aid and Corporate Tax Avoidance,Taxation,"Paul Fastenrath, Michael Overesch"
841,3.1536582,3.8346143,2025,Tech Industry Growth and Accounting Labor Supply: Evidence from Local Tech Industry Subsidies,Taxation,"Shaphan Ng, Ben Lourie, Il Sun Yoo"
842,3.4323096,3.0472515,2025,Does Anti-Tax Avoidance Regulation Curb Industry Concentration?,Taxation,"John Gallemore, Jesse Van Der Geest, Martin Jacob, Christian Peters"
843,3.595125,2.9698853,2025,Tax Avoidance and Corporate Tax Incidence: Evidence from the German Business Tax Reform 2008,Taxation,"Sebastian Eichfelder, Hang Nguyen"
844,3.5037062,2.91519,2025,Regulatory Fragmentation and Corporate Tax Avoidance,Taxation,"Norah Alduhan, Ishmael Tingbani, Mohamed Elmahgoub"
845,3.7133696,3.3224986,2025,The Effects of Tax Reform on Labor Demand within Tax Departments,Taxation,"Kim Alina Schulz, Caren Sureth-Sloane, Henning Giese, Dan Lynch"
846,4.0833755,3.2531142,2025,Individual Tax Preparation Fees and the Effects of Artificial Intelligence Offerings,Taxation,"Kerry Inger, Paul Black, Isaiah Messer"
847,4.1536245,2.9302094,2025,The Role of Tax Advisors in International Tax Policy,Taxation,"Christina Elschner, Inga Hardeck, Beatrice Renges, Manuel Normann"
848,3.403555,3.6273384,2025,The Impact of Non-Tax Subsidies on Corporate Social Responsibility and Earnings Persistence in China,Taxation,"Wen-Jye Hung, Hwei Wang, Yamin Wang, Yan Wang"
849,3.8268986,2.763008,2025,"Tax Law Ambiguity, Court Decisions, and the Choice of Organizational Form: Evidence from Poland",Taxation,"Christina Elschner, Drahomir Klimsa, Agata Nagel"
850,4.4580226,4.9018183,2025,Interest Barrier and Corporate Debt: Evidence from the ATAD-Implementation in the EU,Taxation,Bernhard Haberl
851,3.8442154,4.8208866,2025,Dynamic analysis of non-deductible expenses generating temporary differences on compensation contracts,Taxation,"Yutaro Murakami, Toshiaki Wakabayashi"
852,3.6087213,3.2510648,2025,Do Employees Respond to Corporate Tax Changes? Evidence from Labor Unionization,Taxation,"Casimir Carl, Peter Limbach, Florencio Lopez-De-Silanes"
853,3.6087477,2.8544369,2025,Tax Transparency and the Firm’s CEO,Taxation,"Ellie Chapple, Kerrie Sadiq, Ashesha Weerasinghe"
854,3.5767477,2.8307307,2025,Wet behind the ears: The impact of rookie independent directors on corporate tax avoidance,Taxation,"Feng Cao, Xueyan Zhang, Mingsheng Hu"
855,3.5500767,2.988188,2025,The Relationship between Related Party Transactions of Offshore Holding Company and Tax Planning—Perspectives from Chinese Listed Companies,Taxation,"Wen-Jye Hung, Hwei Wang, Yamin Wang, Yan Wang"
856,4.6925,2.5722563,2025,Auditor Consequences of Restrictions on Auditor-Provided Tax Services: Evidence from the European Union,Taxation,"Stefanie Pendl, Benedikt Sieghartsleitner"
857,3.4254718,2.9045465,2025,The influence of the environment’s tax morale on corporate tax avoidance,Taxation,"Manuel Cano-Rodriguez, Maria De La Paz Horno Bueno"
858,3.3153574,3.429235,2025,Taxing Prosperity: When Redistribution Stifles Investment,Taxation,"Chenguang Fan, Seongho Bae, Yu Liu"
859,4.3588605,5.2041373,2025,How Do Accelerated Depreciation Rules Affect Financially Constrained Firms?,Taxation,"Khairunnisa Ridwan, Matthias Petutschnig"
860,4.245241,3.8372524,2025,Management Tax Guidance & Analyst Forecasting Behavior: The Peculiar Role of Tax Forecasting,Taxation,"Sebastian Hinder, Jens Müller, Johannes Voget"
861,3.996336,2.7857845,2025,Tax Disputes—The Role of Technology and Controversy Expertise,Taxation,"Daniel Dyck, Johannes Lorenz, Caren Sureth-Sloane"
862,3.2545855,3.5379214,2025,Competitive externalities of U.S. government economic development subsidies,Financial Reporting,"Costanza Cincotta, Elisa Casi, Allison Koester"
863,4.466082,5.301806,2025,Protectionism and MNE Investments,Financial Reporting,"Ayse Ozdogan Laurenz, Jacco Wielhouwer, Xixi Zhang"
864,4.645207,6.498316,2025,Do transfer pricing arbitration clauses foster profit shifting and foreign direct investment,Taxation,"Matti Boie-Wegener, Andreas Oestreicher"
865,3.5276456,3.2016351,2025,Corporate Income Taxes and Payout Policy: Evidence from U.S. State-Level Tax Changes,Taxation,"Florencio Lopez-De-Silanes, Casimir Carl, Peter Limbach"
866,3.6484804,3.3805795,2025,The effect of the Tax Cuts and Jobs Act on payout policies,Taxation,"Ana M. Albuquerque, Petro Lisowsky, Ben Bennett, Zexi Wang"
867,4.339067,3.4363337,2025,CSR to manage reputational risks from tax aggressiveness allegations: an evaluation of congruence and communication timing,Taxation,"Kenny Dekoster, Isabelle Verleyen, Annelies Roggeman"
868,3.4890683,3.2290785,2025,Are Firms’ Tax Preferences Driven by Redistribution or Fiscal Consolidation Motives,Taxation,"Laura Arnemann, Philipp Dörrenberg, Fabian Eble, Davud Rostam-Afschar, Johannes Voget"
869,3.808974,3.2090456,2025,The Effect of Information Provision on Income Tax Preferences,Taxation,"Karina Körösi, Leonie Babilas"
870,3.7870574,3.2074213,2025,"Tax Department Design, Tax Planning, and Tax Risk",Taxation,Lukas Ortner
871,6.297971,7.065015,2025,Tax-Related Disclosure Costs: Evidence from Redactions in Material Contracts,Taxation,"Dichu Bao, Linda Myers, Lixin Su, Nathan Goldman"
872,3.601132,3.2282503,2025,Tax planning responses to the trade war: profit compensation and social contract effects,Taxation,"Merel Buis, Jacco Wielhouwer, Menghan Zhu"
873,6.555079,2.6813006,2025,Fighting VAT Fraud: The Importance of On-Time Monitoring versus Information Exchange,Taxation,"Ayse Ozdogan Laurenz, Marwin Heinemann"
874,3.5247738,3.074372,2025,The Incentives for Tax Evasion and Tax Avoidance—a Game Theoretic Approach,Taxation,"Markus Diller, Miriam Kamper"
875,4.5722957,2.6328802,2025,Tax Inspectors’ Perceptions of the Fight Against Fraud and Tax Evasion in the Portuguese Context,Taxation,"Margarida Osório, Filomena Antunes Bras"
876,4.304523,2.7757978,2025,Reputational Concerns in the Tax Consulting Industry—Evidence from a Generative AI Analysis of Tax Practitioner Journals,Taxation,"Beatrice Renges, Inga Hardeck, Patrick Katzlmayr"
877,3.144347,4.521296,2025,How much are you willing to give? Firms’ Donation Spending and Tax Motives: Local Evidence from Germany,Taxation,"Inga Meringdal, Lena Maria Wollschläger"
878,4.370915,5.1502423,2025,The Effect of Anti-Profit Shifting Rules on M&A Activities,Taxation,"Osaid Alshamleh, Harald Amberger, Khairunnisa Ridwan"
879,3.8814235,3.4377062,2025,Corporate Social Responsibility and Tax Avoidance—Evidence from the German CSR Directive,Taxation,"Mareike Hockmann, Cristi Gleason, Martin Thomsen"
880,5.2775407,6.518678,2025,Does Complex Regulation Create Insider Trading Opportunities?,Taxation,"Nathan Goldman, John Campbell, Owen Davidson"
881,3.332979,3.2834733,2025,CEO Incentives and Tax Avoidance,Taxation,"Robert Dur, Dirk Schindler"
882,3.332996,2.8986735,2025,Cross-border carbon taxes and shareholder wealth,Taxation,"Marta Alonso, Martin Jacob, Gaizka Ormazabal, Robert Raney"
883,3.3493805,2.8639257,2025,"Planet, People, Profit—and Paying Taxes? Sustainable Institutional Investors and Corporate Tax Avoidance",Taxation,"Michael Overesch, Sina Willkomm"
884,3.6849074,2.9214344,2025,The Effect of ESG Ratings on Tax Avoidance and Tax Transparency,Taxation,Tobias Bornemann
885,4.133868,6.887137,2025,Growing “Political Power” of Large Firms and the Downward Cash ETR Trend,Taxation,"Yuzhu Lu, Liang Shao, Yue Zhang"
886,4.687466,2.8880963,2025,"The relationship between directors interlocked with low comparability peers, tax-specific industry experts, and firms’ information environment",Taxation,"Yi-Hsing Liao, Yu-Shan Chang, Yuan-Tang Tsai"
887,3.6076365,3.2237976,2025,Real Estate Transfer Taxes and Residential Constructions,Taxation,"Elias Baier, Michael Overesch"
888,4.83233,2.5719008,2025,The impact of tax audit fees on corporate tax aggressiveness: Insights from the delegation of tax audits to private audit firms in Greece,Taxation,"Kalliopi Chatzi, Emmanouil Dedoulis, Stergios Leventis"
889,3.4624505,3.0018296,2025,"Tax Complexity, Tax Avoidance and Firm Value",Taxation,"Reinald Koch, Anna-Sophie Braun, Caren Sureth-Sloane"
890,6.0283737,8.234329,2025,Caught in the Crossfire: Ukraine’s Struggle Against Russian Aggression and Western Influence,Interdisciplinary / Critical,"Olga Iermolenko, Valeriia Melnyk, Carolyn Cordery"
891,5.5663095,9.041814,2025,Effects of Global Supply Chain Pressures and the United States-China Tensions on Eco-innovation: Firm-Level Evidence,Financial Reporting,"Ayotola Owolabi, Mohammad Mousavi, Giray Gozgor, Jing Li, Galina Goncharenko"
892,5.9790034,2.0799804,2025,Ethics at the Edge of Legality: How CPAs reconcile professional ethics with the acceptance of client engagements with (semi-) illicit actors,Social and Environmental Accounting & Ethical Issues in Accounting,Seamus Dufurrena
893,4.361179,3.9316502,2025,Participatory Budgeting Failure and Successes: The Tale of Two Cities,Public Sector Accounting & Not-For-Profit Accounting,"Magdalena Kowalczyk, Pawan Adhikari, Khandakar Shahadat, Junaid Ashraf"
894,7.0523868,2.444058,2025,Essential Skills for Effective Financial Fraud Investigation,Financial Analysis,"Marina Serafimoska Trpeska, Atanasko Atanasovski, Todor Tocev, Zorica B. Lazarevska, Bojan Malcev"
895,1.336098,4.810062,2025,Upholding ‘normality’ in accounting: Positioning queerness as deviant,Interdisciplinary / Critical,"Alessandro Ghio, Nick McGuigan, Lisa Powell"
896,4.4305196,5.941774,2025,Accounting for the power of financial holdings: Financière Agache and the socio-economic implications of the birth of LVMH (1984-1992),Accounting and Governance,"Thomas Grandjean, Céline Baud"
897,2.1876202,5.145425,2025,Accounting for Value and Worth: Insights from an Integrative Literature Review,Accounting Education,"Amalie Ringgaard, Michelle Carr, Per Nikolaj Bukh"
898,4.114271,6.5680184,2025,Human Capital Fitness and Startup Performance: Evidence from Occupational Composition,Management Accounting,"Yuhao Niu, Wenfeng Wang, Yue Zheng"
899,0.9765777,4.9326587,2025,Women’s professional experiences across accounting segments: A resource perspective,Financial Reporting,"Alessandro Ghio, Carly Moulang"
900,1.3744701,4.962089,2025,Accountants’ sensemaking in the institutionalization process of an IFRS-based model (SNC) in Portugal: a longitudinal study,Financial Reporting,"Alexandra Fontes, Ana Paula Silva, Delfina Gomes"
901,0.7791849,4.941733,2025,The emancipatory potential of ChatGPT: Constructing multi-stakeholder-led counter-accounting reports,Financial Reporting,"Tassiani Dos Santos, Terry Harris, Jim Haslam"
902,3.9841406,9.315856,2025,How NGOs frame accounting for biodiversity: A ground level analysis,Financial Reporting,"Sofia Yasmin, Chaudhry Ghafran"
903,6.649674,4.3928494,2025,Auditors’ hermeneutic work: Swedish State auditors’ auditing of Governmental Macroeconomic forecasts,Financial Reporting,Mohamed Mahieddine
904,5.1470695,3.5987859,2025,"Dark Triad, Online Academic Technologies and Academic Fraud",Financial Reporting,"Márcia D’Souza, Elizio Reis, Camila Brasil"
905,5.0813346,5.4492745,2025,Where living laws collide: The case of the FASB/IASB’s objective of financial reporting in the conceptual framework,Financial Reporting,"Selina Orthaus, Christoph Pelger"
906,2.097223,4.5517554,2025,Travelling austerity and its hunting grounds—the problematizing role of consultancy accounting calculations in the armed forces,Financial Reporting,"Peter Skaerbaek, Frank Laugen, Kjell Tryggestad"
907,1.1189352,5.050994,2025,Making Up Preparers and the Scripting of Accounting Standards,Financial Reporting,"Matthew Hall, Damien Lambert, Richard Pucci, Paul Thambar"
908,6.605807,2.9886076,2025,"Incentives, Assessment, and the Reliability of Statistical Examinations of Evidence",Financial Reporting,William Cready
909,1.1535299,4.9050946,2025,Accounting and comics: towards a hegemonic discourse,Financial Reporting,Lídia Oliveira
910,1.9705675,4.6837826,2025,Buffering Spaces in Accounting for Institutional Change: The Case of Lyric Symphonic Foundations in Italy,Financial Reporting,"Graziano Coller, Maria Laura Frigotto, Paolo Collini"
911,5.914422,6.058752,2025,"Unlocking Disclosure Narratives: Readability, Length, and Sentiment Cues as Indicators of Bankrupt Japanese Companies",Financial Reporting,"Noriyuki Tsunogaya, Yoshikatsu Shinozawa, Ayuto Togashi"
912,1.3970969,5.648052,2025,The ‘Ideal Academic’: Identity (De-)Regulation in Performance Evaluation Processes,Interdisciplinary / Critical,"Annemarie Conrath, Alessandro Ghio, Darren Baker"
913,1.3237996,5.0820193,2025,Private Consultants and Effect on the Australian Higher Education System: A Contemporary Perspective,Public Sector Accounting & Not-For-Profit Accounting,"John Dumay, James Guthrie, Cristiana Bernardi, Adam Lucas, Mona Nikidehaghani"
914,4.0449004,7.481348,2025,Storytelling in public shareholder activist campaigns,Accounting and Governance,"Herve Stolowy, Yves Gendron, Luc Paugam"
915,5.713604,7.01883,2025,Controlling Early-stage Innovation Projects—The Role of Legitimacy and Hypocrisy,Accounting and Governance,"Kirsi Kari, Kirsi-Mari Kallio"
916,5.932911,7.827911,2025,Accounting for the link between populism in financial scandals: the role of the media,Social and Environmental Accounting & Ethical Issues in Accounting,"Elodie Garlot Falguieres, Pierre Labardin, Emer Curtis"
917,6.0212026,8.225899,2025,"Navigating Illegitimacy Risk: Business in Russia, Activist Short Seller Attack and Organizational Disclosures",Accounting and Governance,"Monika Lada, Alina Kozarkiewicz, Malgorzata Bialas"
918,1.2162868,5.3793235,2025,"""Digital gold and reimagining the internet of value""—The role of narratives in making sense of opportunities and risks in contested distributed ledger te",Financial Reporting,"Thomas Taussi, Vikash Kumar Sinha, Juhani Vaivio"
919,1.9914902,8.220928,2025,What’s in a Name? The Name Gender of Female CEOs and Gender Difference in Self-Confidence,Social and Environmental Accounting & Ethical Issues in Accounting,"Lirong Shentu, Xingqiang Du, Rui Yu"
920,2.2484338,5.139234,2025,Reluctant expertise: Valuation specialists and fair value accounting for intangibles,Financial Reporting,"Zachary Huxley, Marion Brivot"
921,1.7013017,5.7944646,2025,Herzberg’s Motivation-Hygiene Theory Revisited in the Information Age—Ending a Sixty-Year-Old Odyssey about Employee Satisfaction,Interdisciplinary / Critical,Nils Gimpl
922,1.4798536,4.860593,2025,A critical accounting view of rural businesses: Are the sense of belonging and mobility intangible assets?,Social and Environmental Accounting & Ethical Issues in Accounting,"Alfredo Urdiales González, Susana Gago Rodriguez"
